b'11-7-2023 9:33:18,0,0,0,0'
b'11-7-2023 9:33:18,0,0,0,0'
b'11-7-2023 9:33:19,0,0,0,0'
b'11-7-2023 9:33:19,0,0,0,0'
b'11-7-2023 9:33:19,0,0,0,0'
b'11-7-2023 9:33:20,0,0,0,0'
b'11-7-2023 9:33:20,0,0,0,0'
b'11-7-2023 9:33:20,0,0,0,0'
b'11-7-2023 9:33:21,0,0,0,0'
b'11-7-2023 9:33:21,0,0,0,0'
b'11-7-2023 9:33:21,0,0,0,0'
b'11-7-2023 9:33:22,-8.51079,3.94175,0.30257,1'
b'11-7-2023 9:33:22,-11.66545,-0.80715,0.65691,1'
b'11-7-2023 9:33:22,-9.77313,1.22882,0.48453,1'
b'11-7-2023 9:33:23,1.06991,8.42011,-0.34327,1'
b'11-7-2023 9:33:23,-1.20099,9.57232,0.03412,1'
b'11-7-2023 9:33:23,-0.84635,9.62738,0.4546,1'
b'11-7-2023 9:33:23,-0.96367,9.6633,0.44502,1'
b'11-7-2023 9:33:24,-0.82001,9.86471,0.73831,1'
b'11-7-2023 9:33:24,-0.93613,9.67168,0.45939,1'
b'11-7-2023 9:33:24,-0.79607,9.76415,0.52882,1'
b'11-7-2023 9:33:25,-0.77931,9.77852,0.85114,1'
b'11-7-2023 9:33:25,-0.87508,9.76894,0.56832,1'
b'11-7-2023 9:33:25,-0.83917,9.85394,0.84874,1'
b'11-7-2023 9:33:26,-0.88945,9.7462,0.48213,1'
b'11-7-2023 9:33:26,-0.77692,9.84675,0.76944,1'
b'11-7-2023 9:33:26,0,0,0,0'
b'11-7-2023 9:33:27,0,0,0,0'
b'11-7-2023 9:33:27,0,0,0,0'
b'11-7-2023 9:33:27,0,0,0,0'
b'11-7-2023 9:33:28,0,0,0,0'
b'11-7-2023 9:33:28,-5.99418,6.05464,-0.23164,1'
b'11-7-2023 9:33:28,-12.7171,-3.30101,0.21249,1'
b'11-7-2023 9:33:29,-11.77588,-1.08517,-0.14545,1'
b'11-7-2023 9:33:29,-4.05638,6.59363,-0.64254,1'
b'11-7-2023 9:33:29,1.05435,10.07779,0.63297,1'
b'11-7-2023 9:33:30,-0.2894,9.82401,0.46418,1'
b'11-7-2023 9:33:30,0.18016,9.89943,0.59586,1'
b'11-7-2023 9:33:30,0.01466,9.71986,0.29538,1'
b'11-7-2023 9:33:31,-0.01407,9.85394,0.56713,1'
b'11-7-2023 9:33:31,-0.06794,9.80725,0.48931,1'
b'11-7-2023 9:33:31,-0.21638,9.75099,0.49769,1'
b'11-7-2023 9:33:32,-0.10145,9.86351,0.61142,1'
b'11-7-2023 9:33:32,-0.02963,9.81084,0.5348,1'
b'11-7-2023 9:33:32,-0.14694,9.7845,0.56832,1'
b'11-7-2023 9:33:33,0.01107,9.79647,0.62578,1'
b'11-7-2023 9:33:33,0,0,0,0'
b'11-7-2023 9:33:33,0,0,0,0'
b'11-7-2023 9:33:34,0,0,0,0'
b'11-7-2023 9:33:34,0,0,0,0'
b'11-7-2023 9:33:34,0,0,0,0'
b'11-7-2023 9:33:35,-2.06919,8.11844,0.04729,1'
b'11-7-2023 9:33:35,-8.59459,-0.96037,-0.36242,1'
b'11-7-2023 9:33:35,-11.62235,-3.59789,0.10953,1'
b'11-7-2023 9:33:36,-3.96779,5.31094,1.02352,1'
b'11-7-2023 9:33:36,0.19573,9.75937,0.47734,1'
b'11-7-2023 9:33:36,0.68803,9.8288,0.64614,1'
b'11-7-2023 9:33:37,0.05177,9.69352,0.77662,1'
b'11-7-2023 9:33:37,0.11552,9.90421,0.52882,1'
b'11-7-2023 9:33:37,-1.38175,9.85753,1.18154,1'
b'11-7-2023 9:33:38,-0.52792,9.71747,0.62578,1'
b'11-7-2023 9:33:38,-0.56264,9.98083,1.12049,1'
b'11-7-2023 9:33:38,-0.22715,9.84436,0.82839,1'
b'11-7-2023 9:33:39,-0.42946,9.63936,0.41509,1'
b'11-7-2023 9:33:39,-0.60813,10.05026,0.76345,1'
b'11-7-2023 9:33:39,-0.34806,9.82999,0.41629,1'
b'11-7-2023 9:33:40,0,0,0,0'
b'11-7-2023 9:33:40,0,0,0,0'
b'11-7-2023 9:33:40,0,0,0,0'
b'11-7-2023 9:33:41,-3.79391,7.50762,0.60783,1'
b'11-7-2023 9:33:41,-13.70052,-3.74633,-0.12869,1'
b'11-7-2023 9:33:41,-9.39215,-1.86,-0.71796,1'
b'11-7-2023 9:33:41,-2.61177,6.37576,-1.18992,1'
b'11-7-2023 9:33:42,0.67965,9.63936,0.18615,1'
b'11-7-2023 9:33:42,0.88675,9.64295,0.2906,1'
b'11-7-2023 9:33:42,0.80415,9.82281,0.36721,1'
b'11-7-2023 9:33:43,0.6593,9.83478,0.44143,1'
b'11-7-2023 9:33:43,0.60992,9.74979,0.24241,1'
b'11-7-2023 9:33:43,0.60992,9.88865,0.57311,1'
b'11-7-2023 9:33:44,0.58359,9.77612,0.19213,1'
b'11-7-2023 9:33:44,0.64733,9.84196,0.37439,1'
b'11-7-2023 9:33:44,0.57162,9.83837,0.39834,1'
b'11-7-2023 9:33:45,0.53331,9.74739,0.23882,1'
b'11-7-2023 9:33:45,0.5788,9.83478,0.42946,1'
b'11-7-2023 9:33:45,0,0,0,0'
