b'12-7-2023 12:22:30,0,0,0,0'
b'12-7-2023 12:22:30,0,0,0,0'
b'12-7-2023 12:22:30,0,0,0,0'
b'12-7-2023 12:22:30,0,0,0,0'
b'12-7-2023 12:22:30,0,0,0,0'
b'12-7-2023 12:22:31,0,0,0,0'
b'12-7-2023 12:22:31,0,0,0,0'
b'12-7-2023 12:22:31,0,0,0,0'
b'12-7-2023 12:22:31,0,0,0,0'
b'12-7-2023 12:22:31,0,0,0,0'
b'12-7-2023 12:22:31,-0.11223,8.72447,1.01873,1'
b'12-7-2023 12:22:32,-6.51043,1.62417,-2.42353,1'
b'12-7-2023 12:22:32,-16.05522,-3.93457,-1.58406,1'
b'12-7-2023 12:22:32,-11.77588,-2.19189,-0.22326,1'
b'12-7-2023 12:22:32,-9.10006,-1.10672,-2.24277,1'
b'12-7-2023 12:22:32,3.65355,7.72908,-1.10014,1'
b'12-7-2023 12:22:32,2.29035,9.65611,0.81283,1'
b'12-7-2023 12:22:33,-0.85712,10.02871,0.23523,1'
b'12-7-2023 12:22:33,-0.45939,10.33547,-0.93613,1'
b'12-7-2023 12:22:33,-0.89783,9.15932,0.99479,1'
b'12-7-2023 12:22:33,-0.76016,9.16291,0.96845,1'
b'12-7-2023 12:22:33,1.27731,10.36899,-0.92177,1'
b'12-7-2023 12:22:34,-0.08829,9.87788,-0.01616,1'
b'12-7-2023 12:22:34,0.10953,10.44441,1.16358,1'
b'12-7-2023 12:22:34,-1.11001,9.64654,0.59825,1'
b'12-7-2023 12:22:34,0,0,0,0'
b'12-7-2023 12:22:34,0,0,0,0'
b'12-7-2023 12:22:34,0,0,0,0'
b'12-7-2023 12:22:35,0,0,0,0'
b'12-7-2023 12:22:35,0,0,0,0'
b'12-7-2023 12:22:35,0,0,0,0'
b'12-7-2023 12:22:35,0,0,0,0'
b'12-7-2023 12:22:35,2.42233,11.02889,0.46178,1'
b'12-7-2023 12:22:36,-4.71029,0.19064,-0.56473,1'
b'12-7-2023 12:22:36,-27.88407,-7.48338,-3.77476,1'
b'12-7-2023 12:22:36,-11.96861,-2.95235,-1.07739,1'
b'12-7-2023 12:22:36,-6.45417,-0.37948,0.58029,1'
b'12-7-2023 12:22:36,3.28455,11.8085,-0.13467,1'
b'12-7-2023 12:22:36,3.44017,10.23581,0.14664,1'
b'12-7-2023 12:22:37,-0.1637,9.59626,0.22805,1'
b'12-7-2023 12:22:37,0.7862,9.76176,0.71078,1'
b'12-7-2023 12:22:37,0.56683,10.08617,0.90501,1'
b'12-7-2023 12:22:37,0.32022,9.66809,0.36482,1'
b'12-7-2023 12:22:37,0.43634,9.68395,0.72275,1'
b'12-7-2023 12:22:38,0.71676,9.95928,1.07978,1'
b'12-7-2023 12:22:38,0.37409,9.65372,0.62818,1'
b'12-7-2023 12:22:38,0.62429,9.97245,0.75986,1'
b'12-7-2023 12:22:38,0,0,0,0'
b'12-7-2023 12:22:38,0,0,0,0'
b'12-7-2023 12:22:38,0,0,0,0'
b'12-7-2023 12:22:39,0,0,0,0'
b'12-7-2023 12:22:39,0,0,0,0'
b'12-7-2023 12:22:39,-1.7759,5.75536,0.76704,1'
b'12-7-2023 12:22:39,-11.29315,-0.16161,-0.1634,1'
b'12-7-2023 12:22:39,-12.19127,-1.61339,-0.2903,1'
