
b'12-7-2023 12:41:51,0,0,0,0'
b'12-7-2023 12:41:51,0,0,0,0'
b'12-7-2023 12:41:51,0,0,0,0'
b'12-7-2023 12:41:51,0,0,0,0'
b'12-7-2023 12:41:51,0,0,0,0'
b'12-7-2023 12:41:52,0,0,0,0'
b'12-7-2023 12:41:52,0,0,0,0'
b'12-7-2023 12:41:52,0,0,0,0'
b'12-7-2023 12:41:52,0,0,0,0'
b'12-7-2023 12:41:52,0,0,0,0'
b'12-7-2023 12:41:53,0,0,0,0'
b'12-7-2023 12:41:53,0,0,0,0'
b'12-7-2023 12:41:53,0,0,0,0'
b'12-7-2023 12:41:53,0.30107,6.76123,-0.25917,1'
b'12-7-2023 12:41:53,-0.39474,-1.19411,9.94073,1'
b'12-7-2023 12:41:53,0.52373,-1.62297,15.36748,1'
b'12-7-2023 12:41:54,-0.67038,-1.98569,13.29201,1'
b'12-7-2023 12:41:54,0.28551,-1.27072,6.99197,1'
b'12-7-2023 12:41:54,-4.34248,3.28903,7.03985,1'
b'12-7-2023 12:41:54,-1.51942,7.89428,-4.96168,1'
b'12-7-2023 12:41:54,0.20171,11.29225,-2.00215,1'
b'12-7-2023 12:41:55,-0.75776,9.60584,0.80056,1'
b'12-7-2023 12:41:55,-0.19363,9.91259,0.20291,1'
b'12-7-2023 12:41:55,-0.62728,9.93893,0.39115,1'
b'12-7-2023 12:41:55,0.36212,10.04906,1.24498,1'
b'12-7-2023 12:41:55,-0.46178,9.77972,0.36482,1'
b'12-7-2023 12:41:55,-0.20321,9.92337,0.69761,1'
b'12-7-2023 12:41:56,-0.74819,9.7869,0.8655,1'
b'12-7-2023 12:41:56,0,0,0,0'
b'12-7-2023 12:41:56,0,0,0,0'
b'12-7-2023 12:41:56,0,0,0,0'
b'12-7-2023 12:41:56,-1.26204,10.20588,-0.83169,1'
b'12-7-2023 12:41:57,2.74316,4.9982,6.94857,1'
b'12-7-2023 12:41:57,-1.33866,1.41946,7.11766,1'
